,property_type_Apartment,property_type_Hotel,property_type_House,property_type_Other,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room,host_response_rate,latitude,longitude,accommodates,bedrooms,beds,price,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,host_since_years,TV with standard cable,Oven,Security cameras on property,Hair dryer,Hangers,Elevator,Hot water kettle,TV,Breakfast,Cleaning available during stay,Luggage dropoff allowed,Dryer,Shower gel,First aid kit,Bed linens,Pool,Essentials,Building staff,Carbon monoxide alarm,Crib,Lock on bedroom door,Washer,Heating,Pets allowed,Patio or balcony,Bathtub,Free street parking,Dishes and silverware,Paid parking on premises,Kitchen,Refrigerator,Fire extinguisher,Dining table,Free parking on premises,BBQ grill,Clothing storage,Paid parking off premises,Coffee,Smoke alarm,Iron,Dedicated workspace,Extra pillows and blankets,Keypad,Cooking basics,Microwave,Private entrance,Self check-in,Shampoo,Hot water,Stove,Host greets you,Single level home,Gym,distance_from_MRT,distance_from_Bus,distance_from_Mall,distance_from_School,distance_from_Food,distanceCluster
2617,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.27615,103.79091,2,1,1,110.0,365,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2.654593060631314,0.1198354080278812,6.308097820546195,2.286880135416061,0.02800598250778,2
2618,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.2776900000000002,103.7926,2,1,1,105.0,365,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2.403365100823749,0.1959373246080685,6.08758841251125,2.09398986683066,0.1498240538544625,2
2619,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.27681,103.79096,2,1,1,105.0,245,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2.5946285851558444,0.0787529615972686,6.28645292278035,2.2135479341790174,0.0711586568564402,2
2620,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.27545,103.79106,1,1,1,105.0,365,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2.7049736152835715,0.1764924799094632,6.309988774208789,2.3612599616879115,0.0553210008361916,2
2621,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.27716,103.79129,8,5,5,500.0,365,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2.541223984901717,0.1125254347263267,6.242311784162634,2.169424251342524,0.0588196193081535,4
2622,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.27565,103.79124,1,1,1,85.0,365,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2.6751308422698115,0.1524034611497615,6.285269796495489,2.3363857853439733,0.0254181667163484,2
2623,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.25799,103.82079,3,1,2,456.0,87,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.810112229701381,0.8435860847973323,4.455976337054723,0.77501897252709,0.5983188615301429,4
2624,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.67,1.2752989,103.8372683,1,1,1,109.0,273,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,11,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.003249886102148,0.249818625139364,1.817186628546108,0.7284329658965689,0.2075958635130216,2
2625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.28874,103.84833,10,1,1,99.0,93,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,1,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.304044276441788,0.0878966857798171,0.240785599858009,0.1460395056850052,0.0536778189832572,2
2626,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.31308,103.94012,4,2,2,190.0,300,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,1.6371389984256173,0.2056169979869605,4.247310324205744,1.4276269635214724,0.7369906345344513,0
2627,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.89,1.30761,103.90443,6,1,5,212.0,38,5,4.2,4.2,4.2,5.0,4.0,4.6,4.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.366423394369125,0.1225991937308374,0.5153056899044642,0.1702679443481893,0.0531837273476888,0
2628,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.84,1.38098,103.7709,2,1,1,80.0,320,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4,False,False,False,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,0.2207833351382986,0.0258952841734092,12.175142836595056,5.120351611892355,0.7188417975840148,1
2629,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9,1.3124327,103.8790049,1,1,1,42.0,245,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,9,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True,True,False,False,True,False,False,True,True,True,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,True,True,True,0.6229138259418465,0.1972406868626373,2.410483976651114,0.4500235162486248,0.0340223171856151,0
2630,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.3128300000000002,103.93839,4,1,3,280.0,344,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,1.5368384618207849,0.2056646730632313,4.05445608820566,1.2361501919687037,0.740654124106567,0
2631,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.3029948,103.8387408,2,1,1,310.0,326,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,1,False,True,False,True,True,True,False,True,False,False,False,True,False,False,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,True,True,True,False,False,False,False,2.858167648975932,0.1675374146369423,1.3253068566171455,0.1831712984369713,0.1242153635488105,4
2632,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.2794500000000002,103.78551,2,1,1,89.0,334,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,9,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2.8378385900012884,0.009529808836599,6.827532041460199,1.8252301116532184,0.0211936152168976,2
2633,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.28097,103.78534,1,1,1,89.0,215,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,9,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,2.7564824849680303,0.1346021970013266,6.822028629460228,1.6551623409817409,0.1732507271052241,2
2634,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.28063,103.78737,1,1,1,89.0,333,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,9,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2.593629369161999,0.0629483408495914,6.6035889244040336,1.7328633360051913,0.0533713680213455,2
2635,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.4429000000000003,103.81626,2,1,1,85.0,334,4,5.0,5.0,5.0,5.0,5.0,4.25,5.0,1,False,True,True,False,True,True,True,True,False,False,False,False,True,False,True,False,True,False,False,True,True,True,False,False,False,True,False,True,True,True,True,False,True,False,False,True,False,True,False,True,True,False,False,True,True,False,True,True,True,False,False,True,False,0.8075800426464137,0.1343367404651232,13.690551758810546,3.020298896368828,0.6508353109949538,3
2636,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.31698,103.88466,10,1,1,89.0,50,2,5.0,4.5,4.5,5.0,5.0,5.0,5.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.203360425687827,0.1727379924361491,2.404734779122396,0.3773229869313766,0.153327622181295,0
2637,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.31619,103.85959,10,1,1,91.0,81,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.4077005754586474,0.0903976110842415,1.9674088585978653,1.4076491904832047,0.0676214203262888,0
2638,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.28791,103.84769,10,1,1,104.0,90,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.3871745108552487,0.1016523309135013,0.2070355531860033,0.1633693565250222,0.0483042997219412,2
2639,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.28058,103.84454,10,1,1,124.0,89,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.955919335224784,0.0494141792483665,0.9537617975716208,0.343433021523361,0.0092597629858122,2
2640,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.304789,103.837901,2,1,1,301.0,336,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,1,False,True,False,True,True,True,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,True,True,True,False,False,False,True,2.89027955586102,0.2883174203860599,1.4982971224530546,0.353221929981133,0.230646318480494,4
2641,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.2754081,103.8445007,2,1,1,307.0,329,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,1,False,True,False,True,True,True,False,True,False,False,False,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,False,True,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,True,True,True,False,False,False,True,2.7095032597572417,0.1321795578814859,1.52275356799867,0.6435848097617207,0.0087505042826179,4
2642,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.67,1.33242,103.85989,1,1,1,70.0,365,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,6,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2.6548301785388384,0.2097895900069507,0.9711943675654012,1.0819302559647517,0.2680996989583057,0
2643,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.30632,103.84952,6,1,6,59.0,360,3,4.67,4.33,4.33,4.67,4.33,4.67,4.67,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.4921117844788863,0.0478624685801287,0.8009289378157551,1.089270491760087,0.1094273598360187,2
2644,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.33,1.38559,103.89448,1,1,1,34.0,365,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3671880941965664,0.0883454612892709,6.674993392660945,0.8604025280739523,0.3458214754329912,3
2645,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.31651,103.85256,2,1,1,59.0,180,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,7,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.161564021383769,0.0930137070520564,1.932592567250288,0.7360553533735409,0.0756995132247349,0
2646,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.3505842,103.8814932,3,1,1,100.0,305,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,7,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,3.798643558299685,0.0864559769452947,2.568453437734892,0.7183108315748639,0.1835045847631301,0
2647,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.95,1.29298,103.84197,4,2,3,440.0,350,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,6,False,True,True,False,True,True,True,True,False,True,False,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,True,True,True,True,True,True,False,False,True,False,False,True,True,True,True,False,True,True,False,False,False,True,True,False,False,True,2.826045356038988,0.0610472297362483,0.6441412737063898,0.7064547463433007,0.0388191376146316,4
2648,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.31649,103.89017,1,1,1,95.0,365,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,8,False,False,False,True,True,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,True,False,True,False,False,0.8072179513023174,0.0194568566983145,2.077008633498439,0.4554798391905527,0.1845015034898132,0
2649,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.99,1.2846,103.82988,2,1,1,215.0,326,2,5.0,4.5,5.0,5.0,5.0,5.0,4.5,1,False,False,False,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,True,True,False,False,True,False,False,True,False,False,True,True,True,True,True,True,True,False,True,True,True,False,False,False,False,1.5620017319820276,0.1928016813411487,1.876846564785592,0.1871853037198727,0.0660848320018581,2
2650,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9,1.29627,103.83824,4,1,1,223.0,340,6,4.5,4.83,4.83,4.67,4.83,4.83,4.17,6,False,False,False,True,True,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,2.497986419048219,0.1262794090276613,1.1969256961433965,0.4677954395371871,0.15253143294318,2
