,host_response_rate,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,price,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,host_since_years,TV with standard cable,Oven,Security cameras on property,Hair dryer,Hangers,Elevator,Hot water kettle,TV,Breakfast,Cleaning available during stay,Luggage dropoff allowed,Dryer,Shower gel,First aid kit,Bed linens,Pool,Essentials,Building staff,Carbon monoxide alarm,Crib,Lock on bedroom door,Washer,Heating,Pets allowed,Patio or balcony,Bathtub,Free street parking,Dishes and silverware,Paid parking on premises,Kitchen,Refrigerator,Fire extinguisher,Dining table,Free parking on premises,BBQ grill,Clothing storage,Paid parking off premises,Coffee,Smoke alarm,Iron,Dedicated workspace,Extra pillows and blankets,Keypad,Cooking basics,Microwave,Private entrance,Self check-in,Shampoo,Hot water,Stove,Host greets you,Single level home,Gym
2988,1.0,Queenstown,Central Region,1.30289,103.78339,House,Entire home/apt,4,2.0,2.0,345.0,364,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2989,0.92,River Valley,Central Region,1.29482,103.83897,House,Entire home/apt,4,1.0,2.0,290.0,329,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,False,False,False,True,True,True,True,True,False,False,True,True,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False
2990,0.92,River Valley,Central Region,1.29661,103.8396,House,Entire home/apt,3,1.0,1.0,216.0,355,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,False,False,False,True,True,True,False,True,False,False,True,True,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False,False
2991,0.92,River Valley,Central Region,1.295,103.83991,House,Entire home/apt,5,2.0,2.0,302.0,93,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,False,False,False,True,True,True,True,True,False,False,True,False,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,True,False,True,True,False,False,False
2992,0.95,Singapore River,Central Region,1.2911,103.84378,House,Entire home/apt,4,2.0,3.0,440.0,355,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,False,False,False,False,True,True,True,True,True,True,False,True,False,True,True,True,True,False,False,False,False,True,False,False,False,True,False,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,False,False,True,True,False,False,True
2994,1.0,Bukit Merah,Central Region,1.2925,103.82279,House,Entire home/apt,2,1.0,1.0,231.0,272,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,False,True,True,True,False,True,False,False,False,True,False,False,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,True,True,True,False,False,False,True
2995,0.92,River Valley,Central Region,1.29474,103.83983,House,Entire home/apt,4,1.0,1.0,252.0,330,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,False,False,False,True,True,True,True,True,False,False,True,True,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,True,False,True,True,False,False,False
2996,0.92,River Valley,Central Region,1.29502,103.83995,House,Entire home/apt,3,1.0,1.0,205.0,360,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,False,False,False,True,True,True,True,True,False,False,True,True,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,True,False,True,True,False,False,False
2997,0.9,River Valley,Central Region,1.296,103.83863,House,Entire home/apt,3,1.0,1.0,195.0,338,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False
2998,1.0,Jurong East,West Region,1.33277,103.7447,House,Entire home/apt,2,1.0,1.0,268.0,364,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2999,0.0,Rochor,Central Region,1.3117237,103.8549935,Hotel,Private room,2,1.0,1.0,160.0,331,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3000,1.0,Novena,Central Region,1.32405,103.8498,House,Entire home/apt,2,1.0,1.0,300.0,359,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False
3001,1.0,Downtown Core,Central Region,1.2819955,103.8519832,House,Entire home/apt,4,2.0,2.0,357.0,365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,False,True,True,True,False,True,False,False,False,True,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,True,True,True,False,False,False,True
3002,0.0,Hougang,North-East Region,1.36036,103.88607,Apartment,Private room,1,2.0,1.0,119.0,337,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
3003,1.0,Bukit Merah,Central Region,1.27027,103.8026,House,Entire home/apt,2,1.0,1.0,430.0,364,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3004,0.92,Queenstown,Central Region,1.271135719138827,103.79724125767214,Apartment,Private room,2,1.0,1.0,126.0,333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False
3005,0.92,Queenstown,Central Region,1.27004,103.79683,Apartment,Private room,2,1.0,1.0,110.0,316,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,False,True,True,True,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False
3006,1.0,Bishan,Central Region,1.35094,103.85144,Apartment,Private room,4,2.0,2.0,250.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,False,True,False,False,False,True,True,True,False,False,False,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True,False,True,True,False,True,True,False,True,False,False,True,False,True,False,False,True,False,False,False,True,True,True,False,False,True
3007,0.95,River Valley,Central Region,1.30198,103.83183,House,Entire home/apt,2,1.0,1.0,450.0,364,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,False,True,False,True,True,True,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,True,True,False,True,True,False,False,True,True,False,False,False,False
3009,0.95,Singapore River,Central Region,1.2917016658361782,103.84034998100078,House,Entire home/apt,2,1.0,1.0,450.0,364,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,False,False,False,True,True,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,True,True,False,False,True,True,False,False,True,False,True,False,True,True,False,False,False,True,True,False,False,True
3010,0.8,Bedok,East Region,1.31621,103.92347,House,Entire home/apt,5,2.0,2.0,160.0,365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3011,1.0,Clementi,West Region,1.31027,103.7603,House,Entire home/apt,6,4.0,4.0,408.0,364,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
3012,1.0,River Valley,Central Region,1.29585,103.84183,House,Entire home/apt,2,1.0,1.0,380.0,364,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3013,1.0,Geylang,Central Region,1.31241,103.87773,House,Entire home/apt,6,2.0,3.0,337.0,168,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3014,1.0,Queenstown,Central Region,1.30605,103.78933,Apartment,Private room,1,1.0,1.0,125.0,365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3015,1.0,Queenstown,Central Region,1.30454,103.78924,Apartment,Private room,1,1.0,1.0,125.0,365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3016,1.0,Bukit Merah,Central Region,1.2708,103.80102,Apartment,Private room,2,1.0,1.0,490.0,364,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3017,1.0,Queenstown,Central Region,1.279658441444968,103.7860240814418,Apartment,Private room,1,1.0,1.0,153.0,361,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
3018,0.92,River Valley,Central Region,1.294443991487079,103.84011682339236,House,Entire home/apt,5,1.0,1.0,279.0,361,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,False,False,False,True,True,True,True,True,False,False,True,True,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,True,True,True,False,False,False,True,False,True,False,True,True,False,False,False
3019,0.0,Rochor,Central Region,1.3112036034265957,103.85329324662705,House,Entire home/apt,4,1.0,1.0,210.0,364,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,False,False,True,True,True,True,False,False,True,False,False,True,True,True,True,True,False,True,False,False,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,False,False,True,False,True,True,False,True,True,False,False,True,True,False,False,False,False
3020,0.95,Newton,Central Region,1.308752951745593,103.83956135589224,House,Entire home/apt,2,1.0,1.0,350.0,364,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,False,True,False,True,True,True,True,True,True,True,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,False,False,False,False,True,True,False,False,True
3021,0.95,Orchard,Central Region,1.3001020267570833,103.84093883379502,House,Entire home/apt,2,1.0,1.0,420.0,364,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,False,False,False,True,True,True,True,True,True,True,False,True,False,False,True,True,True,False,False,False,False,True,False,True,True,True,False,True,False,True,True,True,True,True,False,True,False,False,False,True,True,True,False,True,True,False,False,False,True,False,False,False,True
3022,1.0,Southern Islands,Central Region,1.256692453596715,103.81921547045395,Hotel,Private room,4,1.0,3.0,379.0,360,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3026,0.97,Singapore River,Central Region,1.2874161,103.8472705,Hotel,Shared room,1,1.0,6.0,45.0,352,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3028,0.97,Singapore River,Central Region,1.2874161,103.8472705,Hotel,Shared room,1,1.0,6.0,45.0,360,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
