,host_response_rate,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,amenities,price,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,host_since_years
2513,1.0,Novena,Central Region,1.318524,103.847511,Apartment,Entire home/apt,3,1.0,2.0,"[""Indoor fireplace"", ""Heating"", ""Refrigerator"", ""Kitchen"", ""Hair dryer"", ""Hot tub"", ""TV"", ""Bathtub"", ""Wifi"", ""Long term stays allowed"", ""Iron"", ""Microwave"", ""Clothing storage: wardrobe"", ""Elevator"", ""Air conditioning"", ""Security cameras on property"", ""Essentials"", ""Free dryer \u2013 In unit"", ""Hangers"", ""Free parking on premises"", ""Hot water kettle"", ""Dishes and silverware"", ""Shampoo"", ""Shower gel"", ""Smoke alarm"", ""Dining table"", ""Hot water"", ""Induction stove"", ""Washer""]",223.0,304,2,5.0,5.0,5.0,5.0,5.0,5.0,4.5,7
2516,0.95,Bukit Merah,Central Region,1.2907,103.83218,Apartment,Entire home/apt,3,1.0,1.0,"[""Cooking basics"", ""Refrigerator"", ""Kitchen"", ""Hair dryer"", ""Smoking allowed"", ""TV"", ""Bathtub"", ""Wifi"", ""Clothing storage"", ""Long term stays allowed"", ""Iron"", ""Microwave"", ""Elevator"", ""Cleaning available during stay"", ""Dryer"", ""Paid parking on premises"", ""Pool"", ""Stove"", ""Air conditioning"", ""Security cameras on property"", ""Essentials"", ""Hangers"", ""Hot water kettle"", ""Dishes and silverware"", ""Extra pillows and blankets"", ""Fire extinguisher"", ""Smoke alarm"", ""Dining table"", ""Bed linens"", ""Hot water""]",405.0,364,1,4.0,5.0,4.0,5.0,4.0,5.0,4.0,6
2517,0.94,Bukit Merah,Central Region,1.29057,103.83237,Apartment,Entire home/apt,3,1.0,1.0,"[""Cooking basics"", ""Refrigerator"", ""Kitchen"", ""Hair dryer"", ""Dedicated workspace"", ""TV"", ""Bathtub"", ""Wifi"", ""Clothing storage"", ""Long term stays allowed"", ""Oven"", ""Iron"", ""Microwave"", ""Elevator"", ""Cleaning available during stay"", ""Paid parking on premises"", ""Pool"", ""Stove"", ""Air conditioning"", ""Security cameras on property"", ""Essentials"", ""Hangers"", ""Hot water kettle"", ""Dishes and silverware"", ""Extra pillows and blankets"", ""Fire extinguisher"", ""Smoke alarm"", ""Dining table"", ""Bed linens"", ""Hot water""]",405.0,364,2,4.5,4.5,4.5,5.0,4.5,5.0,3.0,6
2518,0.95,Queenstown,Central Region,1.28058,103.78438,Apartment,Entire home/apt,6,3.0,3.0,"[""Cooking basics"", ""Refrigerator"", ""Kitchen"", ""TV"", ""Bathtub"", ""Wifi"", ""Clothing storage"", ""Long term stays allowed"", ""Iron"", ""Microwave"", ""Elevator"", ""Cleaning available during stay"", ""Dryer"", ""Paid parking on premises"", ""Pool"", ""Gym"", ""Stove"", ""Air conditioning"", ""Security cameras on property"", ""Essentials"", ""Hangers"", ""Hot water kettle"", ""Dishes and silverware"", ""Extra pillows and blankets"", ""Fire extinguisher"", ""Smoke alarm"", ""Dining table"", ""Bed linens"", ""Pets allowed"", ""Hot water"", ""BBQ grill"", ""Washer""]",409.0,364,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,6
2519,1.0,Outram,Central Region,1.28247,103.84457,Hotel,Private room,2,1.0,1.0,"[""Air conditioning"", ""Fire extinguisher"", ""Shampoo"", ""First aid kit"", ""Smoke alarm"", ""Essentials"", ""Hair dryer"", ""Kitchen"", ""Private entrance"", ""TV"", ""Wifi"", ""Lock on bedroom door"", ""Long term stays allowed""]",118.0,0,9,4.67,4.89,4.78,4.22,4.89,4.56,4.89,5
2520,1.0,Outram,Central Region,1.28214,103.84409,Hotel,Private room,2,1.0,1.0,"[""Air conditioning"", ""Fire extinguisher"", ""Shampoo"", ""First aid kit"", ""Smoke alarm"", ""Essentials"", ""Hair dryer"", ""Kitchen"", ""Private entrance"", ""TV"", ""Wifi"", ""Lock on bedroom door"", ""Long term stays allowed""]",111.0,0,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,5
2522,0.94,Rochor,Central Region,1.29981,103.84968,Apartment,Entire home/apt,2,1.0,1.0,"[""Cooking basics"", ""Refrigerator"", ""Kitchen"", ""Hair dryer"", ""Dedicated workspace"", ""TV"", ""Toaster"", ""Bathtub"", ""Wifi"", ""Clothing storage"", ""Long term stays allowed"", ""Oven"", ""Iron"", ""Microwave"", ""Elevator"", ""Cleaning available during stay"", ""Paid parking on premises"", ""Pool"", ""Gym"", ""Stove"", ""Air conditioning"", ""Security cameras on property"", ""Essentials"", ""Hangers"", ""Hot water kettle"", ""Dishes and silverware"", ""Extra pillows and blankets"", ""Fire extinguisher"", ""Smoke alarm"", ""Dining table"", ""Bed linens"", ""Hot water"", ""Safe""]",516.0,364,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,6
2524,0.94,Singapore River,Central Region,1.29267,103.84125,Apartment,Entire home/apt,6,3.0,4.0,"[""Cooking basics"", ""Refrigerator"", ""Kitchen"", ""Hair dryer"", ""Dedicated workspace"", ""TV"", ""Toaster"", ""Bathtub"", ""Wifi"", ""Clothing storage"", ""Long term stays allowed"", ""Oven"", ""Iron"", ""Microwave"", ""Elevator"", ""Cleaning available during stay"", ""Dryer"", ""Paid parking on premises"", ""Pool"", ""Gym"", ""Stove"", ""Air conditioning"", ""Security cameras on property"", ""Essentials"", ""Hangers"", ""Hot water kettle"", ""Dishes and silverware"", ""Extra pillows and blankets"", ""Fire extinguisher"", ""Smoke alarm"", ""Dining table"", ""Bed linens"", ""Hot water"", ""Safe"", ""Washer""]",395.0,332,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,6
2525,0.94,Orchard,Central Region,1.30109,103.84151,Apartment,Entire home/apt,2,1.0,1.0,"[""Cooking basics"", ""Refrigerator"", ""Kitchen"", ""Hair dryer"", ""Dedicated workspace"", ""TV"", ""Toaster"", ""Bathtub"", ""Wifi"", ""Clothing storage"", ""Long term stays allowed"", ""Iron"", ""Microwave"", ""Elevator"", ""Cleaning available during stay"", ""Dryer"", ""Paid parking on premises"", ""Pool"", ""Gym"", ""Stove"", ""Air conditioning"", ""Security cameras on property"", ""Free street parking"", ""Essentials"", ""Hangers"", ""Hot water kettle"", ""Dishes and silverware"", ""Extra pillows and blankets"", ""Fire extinguisher"", ""Smoke alarm"", ""Dining table"", ""Bed linens"", ""Hot water"", ""Safe"", ""BBQ grill"", ""Washer""]",420.0,89,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,6
2526,0.95,Rochor,Central Region,1.29995,103.84956,Apartment,Entire home/apt,2,1.0,1.0,"[""Cooking basics"", ""Refrigerator"", ""Kitchen"", ""Hair dryer"", ""Smoking allowed"", ""Dedicated workspace"", ""TV"", ""Toaster"", ""Bathtub"", ""Wifi"", ""Clothing storage"", ""Long term stays allowed"", ""Oven"", ""Iron"", ""Microwave"", ""Elevator"", ""Cleaning available during stay"", ""Paid parking on premises"", ""Pool"", ""Gym"", ""Stove"", ""Air conditioning"", ""Security cameras on property"", ""Essentials"", ""Hangers"", ""Hot water kettle"", ""Dishes and silverware"", ""Extra pillows and blankets"", ""Fire extinguisher"", ""Smoke alarm"", ""Dining table"", ""Bed linens"", ""Hot water"", ""Safe""]",550.0,364,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6
2527,0.95,Queenstown,Central Region,1.2922,103.8063,Apartment,Entire home/apt,4,2.0,2.0,"[""Cooking basics"", ""Refrigerator"", ""Kitchen"", ""Dedicated workspace"", ""TV"", ""Bathtub"", ""Wifi"", ""Clothing storage"", ""Long term stays allowed"", ""Iron"", ""Microwave"", ""Elevator"", ""Cleaning available during stay"", ""Dryer"", ""Paid parking on premises"", ""Pool"", ""Gym"", ""Stove"", ""Air conditioning"", ""Security cameras on property"", ""Essentials"", ""Hangers"", ""Hot water kettle"", ""Dishes and silverware"", ""Extra pillows and blankets"", ""Fire extinguisher"", ""Smoke alarm"", ""Dining table"", ""Bed linens"", ""Pets allowed"", ""Hot water"", ""BBQ grill"", ""Washer""]",320.0,364,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,6
2528,0.94,Queenstown,Central Region,1.29187,103.80634,Apartment,Entire home/apt,4,2.0,2.0,"[""Cooking basics"", ""Refrigerator"", ""Kitchen"", ""TV"", ""Bathtub"", ""Wifi"", ""Clothing storage"", ""Long term stays allowed"", ""Iron"", ""Microwave"", ""Elevator"", ""Cleaning available during stay"", ""Dryer"", ""Paid parking on premises"", ""Pool"", ""Gym"", ""Stove"", ""Air conditioning"", ""Security cameras on property"", ""Essentials"", ""Hangers"", ""Hot water kettle"", ""Dishes and silverware"", ""Extra pillows and blankets"", ""Fire extinguisher"", ""Smoke alarm"", ""Dining table"", ""Bed linens"", ""Pets allowed"", ""Hot water"", ""BBQ grill"", ""Washer""]",320.0,364,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,6
2529,0.95,Clementi,West Region,1.30835,103.76131,Apartment,Entire home/apt,6,3.0,3.0,"[""Cooking basics"", ""Refrigerator"", ""Kitchen"", ""TV"", ""Bathtub"", ""Wifi"", ""Clothing storage"", ""Long term stays allowed"", ""Iron"", ""Microwave"", ""Elevator"", ""Cleaning available during stay"", ""Dryer"", ""Paid parking on premises"", ""Pool"", ""Gym"", ""Stove"", ""Air conditioning"", ""Security cameras on property"", ""Essentials"", ""Hangers"", ""Hot water kettle"", ""Dishes and silverware"", ""Extra pillows and blankets"", ""Fire extinguisher"", ""Smoke alarm"", ""Dining table"", ""Bed linens"", ""Pets allowed"", ""Hot water"", ""BBQ grill"", ""Washer""]",402.0,364,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,6
2530,0.94,Clementi,West Region,1.31019,103.76283,Apartment,Entire home/apt,6,3.0,3.0,"[""Cooking basics"", ""Refrigerator"", ""Kitchen"", ""TV"", ""Bathtub"", ""Wifi"", ""Clothing storage"", ""Long term stays allowed"", ""Iron"", ""Microwave"", ""Elevator"", ""Cleaning available during stay"", ""Dryer"", ""Paid parking on premises"", ""Pool"", ""Gym"", ""Stove"", ""Air conditioning"", ""Security cameras on property"", ""Essentials"", ""Hangers"", ""Hot water kettle"", ""Dishes and silverware"", ""Extra pillows and blankets"", ""Fire extinguisher"", ""Smoke alarm"", ""Dining table"", ""Bed linens"", ""Pets allowed"", ""Hot water"", ""BBQ grill"", ""Washer""]",401.0,364,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,6
2531,1.0,Queenstown,Central Region,1.27004,103.79657,Apartment,Private room,3,2.0,2.0,"[""First aid kit"", ""Refrigerator"", ""Kitchen"", ""Hair dryer"", ""Private entrance"", ""Exercise equipment"", ""Bidet"", ""Dedicated workspace"", ""TV"", ""Bathtub"", ""Wifi"", ""Outdoor dining area"", ""Long term stays allowed"", ""Iron"", ""Paid parking on premises"", ""Ocean view"", ""Host greets you"", ""Air conditioning"", ""Security cameras on property"", ""Essentials"", ""Mini fridge"", ""Hangers"", ""Pool table"", ""Harbor view"", ""Fire extinguisher"", ""Smoke alarm"", ""Bed linens"", ""Paid dryer \u2013 In building"", ""Hot water"", ""Safe"", ""Washer""]",210.0,332,1,4.0,5.0,5.0,5.0,5.0,3.0,4.0,1
2532,0.94,Queenstown,Central Region,1.30478,103.78475,Apartment,Entire home/apt,6,3.0,3.0,"[""Cooking basics"", ""Refrigerator"", ""Kitchen"", ""TV"", ""Bathtub"", ""Wifi"", ""Clothing storage"", ""Long term stays allowed"", ""Iron"", ""Microwave"", ""Elevator"", ""Cleaning available during stay"", ""Dryer"", ""Paid parking on premises"", ""Pool"", ""Gym"", ""Stove"", ""Air conditioning"", ""Security cameras on property"", ""Essentials"", ""Hangers"", ""Hot water kettle"", ""Dishes and silverware"", ""Extra pillows and blankets"", ""Fire extinguisher"", ""Smoke alarm"", ""Dining table"", ""Bed linens"", ""Pets allowed"", ""Hot water"", ""BBQ grill"", ""Washer""]",387.0,364,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,6
2533,0.95,Novena,Central Region,1.31903,103.84564,Apartment,Entire home/apt,4,2.0,2.0,"[""Cooking basics"", ""Refrigerator"", ""Kitchen"", ""TV"", ""Bathtub"", ""Wifi"", ""Clothing storage"", ""Long term stays allowed"", ""Iron"", ""Microwave"", ""Elevator"", ""Cleaning available during stay"", ""Dryer"", ""Paid parking on premises"", ""Pool"", ""Gym"", ""Stove"", ""Air conditioning"", ""Security cameras on property"", ""Essentials"", ""Hangers"", ""Hot water kettle"", ""Dishes and silverware"", ""Extra pillows and blankets"", ""Fire extinguisher"", ""Smoke alarm"", ""Dining table"", ""Bed linens"", ""Pets allowed"", ""Hot water"", ""BBQ grill"", ""Washer""]",353.0,364,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,6
2534,1.0,Bukit Timah,Central Region,1.32227,103.79026,House,Private room,1,1.0,1.0,"[""Cooking basics"", ""Refrigerator"", ""Kitchen"", ""Hair dryer"", ""Dedicated workspace"", ""Toaster"", ""Bathtub"", ""Outdoor dining area"", ""Long term stays allowed"", ""Iron"", ""Drying rack for clothing"", ""Outdoor furniture"", ""Lock on bedroom door"", ""Air conditioning"", ""Ceiling fan"", ""Free parking on premises"", ""Hangers"", ""Dishes and silverware"", ""Cleaning products"", ""Bed linens"", ""Luggage dropoff allowed"", ""Shared patio or balcony"", ""Washer""]",68.0,239,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5
2535,0.94,Queenstown,Central Region,1.28035,103.78627,Apartment,Entire home/apt,4,3.0,3.0,"[""Cooking basics"", ""Refrigerator"", ""Kitchen"", ""TV"", ""Bathtub"", ""Wifi"", ""Clothing storage"", ""Long term stays allowed"", ""Iron"", ""Microwave"", ""Elevator"", ""Cleaning available during stay"", ""Dryer"", ""Paid parking on premises"", ""Pool"", ""Gym"", ""Stove"", ""Air conditioning"", ""Security cameras on property"", ""Essentials"", ""Hangers"", ""Hot water kettle"", ""Dishes and silverware"", ""Extra pillows and blankets"", ""Fire extinguisher"", ""Smoke alarm"", ""Dining table"", ""Bed linens"", ""Pets allowed"", ""Hot water"", ""BBQ grill"", ""Washer""]",409.0,364,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,6
2536,0.94,Queenstown,Central Region,1.27849,103.78625,Apartment,Entire home/apt,4,2.0,2.0,"[""Cooking basics"", ""Refrigerator"", ""Kitchen"", ""TV"", ""Bathtub"", ""Wifi"", ""Clothing storage"", ""Long term stays allowed"", ""Oven"", ""Iron"", ""Microwave"", ""Elevator"", ""Cleaning available during stay"", ""Dryer"", ""Paid parking on premises"", ""Pool"", ""Gym"", ""Air conditioning"", ""Security cameras on property"", ""Essentials"", ""Hangers"", ""Hot water kettle"", ""Dishes and silverware"", ""Extra pillows and blankets"", ""Fire extinguisher"", ""Smoke alarm"", ""Dining table"", ""Bed linens"", ""Pets allowed"", ""Hot water"", ""BBQ grill"", ""Washer""]",346.0,364,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,6
2538,1.0,Toa Payoh,Central Region,1.33893,103.86796,Apartment,Entire home/apt,4,2.0,2.0,"[""Air conditioning"", ""Cooking basics"", ""Shampoo"", ""Shower gel"", ""Smoke alarm"", ""Bed linens"", ""Dryer \u2013\u00a0In unit"", ""Hair dryer"", ""Kitchen"", ""TV"", ""Hot water kettle"", ""Wifi"", ""Pool"", ""Dishes and silverware"", ""Long term stays allowed"", ""Washer""]",258.0,303,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,7
2539,0.94,Clementi,West Region,1.30762,103.76744,Apartment,Entire home/apt,7,4.0,4.0,"[""Cooking basics"", ""Refrigerator"", ""Kitchen"", ""Dedicated workspace"", ""TV"", ""Bathtub"", ""Wifi"", ""Clothing storage"", ""Long term stays allowed"", ""Oven"", ""Iron"", ""Microwave"", ""Elevator"", ""Cleaning available during stay"", ""Dryer"", ""Paid parking on premises"", ""Pool"", ""Gym"", ""Stove"", ""Air conditioning"", ""Security cameras on property"", ""Essentials"", ""Hangers"", ""Hot water kettle"", ""Dishes and silverware"", ""Extra pillows and blankets"", ""Fire extinguisher"", ""Smoke alarm"", ""Dining table"", ""Bed linens"", ""Pets allowed"", ""Hot water"", ""BBQ grill"", ""Washer""]",409.0,364,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,6
2540,0.94,Queenstown,Central Region,1.29664,103.8069,Apartment,Entire home/apt,6,3.0,3.0,"[""Cooking basics"", ""Refrigerator"", ""Kitchen"", ""TV"", ""Bathtub"", ""Wifi"", ""Clothing storage"", ""Long term stays allowed"", ""Oven"", ""Iron"", ""Microwave"", ""Elevator"", ""Cleaning available during stay"", ""Dryer"", ""Paid parking on premises"", ""Pool"", ""Gym"", ""Stove"", ""Air conditioning"", ""Security cameras on property"", ""Essentials"", ""Hangers"", ""Hot water kettle"", ""Dishes and silverware"", ""Extra pillows and blankets"", ""Fire extinguisher"", ""Smoke alarm"", ""Dining table"", ""Bed linens"", ""Pets allowed"", ""Hot water"", ""BBQ grill"", ""Washer""]",409.0,364,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,6
2541,0.95,Queenstown,Central Region,1.29669,103.80714,Apartment,Entire home/apt,6,3.0,3.0,"[""Cooking basics"", ""Refrigerator"", ""Kitchen"", ""TV"", ""Bathtub"", ""Wifi"", ""Clothing storage"", ""Long term stays allowed"", ""Oven"", ""Iron"", ""Microwave"", ""Elevator"", ""Cleaning available during stay"", ""Dryer"", ""Paid parking on premises"", ""Pool"", ""Gym"", ""Stove"", ""Air conditioning"", ""Security cameras on property"", ""Essentials"", ""Hangers"", ""Hot water kettle"", ""Dishes and silverware"", ""Extra pillows and blankets"", ""Fire extinguisher"", ""Smoke alarm"", ""Dining table"", ""Bed linens"", ""Pets allowed"", ""Hot water"", ""BBQ grill"", ""Washer""]",409.0,364,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,6
2543,0.95,Queenstown,Central Region,1.30325,103.78495,Apartment,Entire home/apt,6,3.0,3.0,"[""Cooking basics"", ""Refrigerator"", ""Kitchen"", ""TV"", ""Bathtub"", ""Wifi"", ""Clothing storage"", ""Long term stays allowed"", ""Oven"", ""Iron"", ""Microwave"", ""Elevator"", ""Cleaning available during stay"", ""Dryer"", ""Paid parking on premises"", ""Pool"", ""Gym"", ""Stove"", ""Air conditioning"", ""Security cameras on property"", ""Essentials"", ""Hangers"", ""Hot water kettle"", ""Dishes and silverware"", ""Extra pillows and blankets"", ""Fire extinguisher"", ""Smoke alarm"", ""Dining table"", ""Bed linens"", ""Pets allowed"", ""Hot water"", ""BBQ grill"", ""Washer""]",387.0,364,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,6
2544,0.89,Geylang,Central Region,1.31348,103.88217,Apartment,Entire home/apt,4,1.0,1.0,"[""Air conditioning"", ""Cooking basics"", ""Essentials"", ""Kitchen"", ""Hot water"", ""Body soap"", ""Bidet"", ""TV"", ""Wifi"", ""Dedicated workspace"", ""Dishes and silverware"", ""Long term stays allowed"", ""Washer""]",205.0,77,5,3.8,4.0,3.8,4.2,4.4,4.2,4.0,1
2546,0.75,Pasir Ris,East Region,1.37158,103.94432,Apartment,Entire home/apt,6,3.0,3.0,"[""Air conditioning"", ""Smoke alarm"", ""Kitchen"", ""Free parking on premises"", ""Canal view"", ""TV"", ""Pool"", ""Wifi"", ""Beach view"", ""Long term stays allowed"", ""Washer""]",457.0,0,6,4.0,4.33,3.17,4.5,4.5,4.0,4.17,1
2547,0.98,Tanglin,Central Region,1.31744,103.82654,Apartment,Entire home/apt,4,2.0,3.0,"[""Cooking basics"", ""Refrigerator"", ""Kitchen"", ""Hair dryer"", ""Dedicated workspace"", ""Wifi"", ""Long term stays allowed"", ""High chair"", ""Children\u2019s dinnerware"", ""Iron"", ""Pack \u2019n play/Travel crib"", ""Crib"", ""Microwave"", ""Elevator"", ""Dryer"", ""Pool"", ""Gym"", ""Single level home"", ""Stove"", ""Air conditioning"", ""TV with standard cable"", ""Baby bath"", ""Building staff"", ""Essentials"", ""Free parking on premises"", ""Hangers"", ""Dishes and silverware"", ""Paid parking off premises"", ""Self check-in"", ""Fire extinguisher"", ""Pocket wifi"", ""Shampoo"", ""Bed linens"", ""Luggage dropoff allowed"", ""Hot water"", ""Coffee maker"", ""Washer""]",324.0,1,6,5.0,4.83,4.83,4.83,4.83,4.83,4.83,1
2548,0.95,Novena,Central Region,1.32026,103.84254,Apartment,Entire home/apt,4,2.0,2.0,"[""Cooking basics"", ""Refrigerator"", ""Kitchen"", ""TV"", ""Bathtub"", ""Wifi"", ""Clothing storage"", ""Long term stays allowed"", ""Iron"", ""Microwave"", ""Elevator"", ""Cleaning available during stay"", ""Dryer"", ""Paid parking on premises"", ""Pool"", ""Gym"", ""Stove"", ""Air conditioning"", ""Security cameras on property"", ""Essentials"", ""Hangers"", ""Hot water kettle"", ""Dishes and silverware"", ""Extra pillows and blankets"", ""Fire extinguisher"", ""Smoke alarm"", ""Dining table"", ""Bed linens"", ""Pets allowed"", ""Hot water"", ""BBQ grill"", ""Washer""]",353.0,364,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,6
2549,0.94,Novena,Central Region,1.32196,103.84222,Apartment,Entire home/apt,4,2.0,2.0,"[""Cooking basics"", ""Refrigerator"", ""Kitchen"", ""TV"", ""Bathtub"", ""Wifi"", ""Clothing storage"", ""Long term stays allowed"", ""Iron"", ""Microwave"", ""Elevator"", ""Cleaning available during stay"", ""Dryer"", ""Paid parking on premises"", ""Pool"", ""Gym"", ""Stove"", ""Air conditioning"", ""Security cameras on property"", ""Essentials"", ""Hangers"", ""Hot water kettle"", ""Dishes and silverware"", ""Extra pillows and blankets"", ""Fire extinguisher"", ""Smoke alarm"", ""Dining table"", ""Bed linens"", ""Pets allowed"", ""Hot water"", ""BBQ grill"", ""Washer""]",354.0,364,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,6
2550,0.6,Geylang,Central Region,1.31208,103.88127,House,Entire home/apt,5,1.0,3.0,"[""Cooking basics"", ""Kitchen"", ""Exercise equipment"", ""Bidet"", ""TV"", ""Bathtub"", ""Wifi"", ""Long term stays allowed"", ""Samsung refrigerator"", ""Iron"", ""Drying rack for clothing"", ""Microwave"", ""Electric stove"", ""Pool"", ""Air conditioning"", ""Essentials"", ""Mini fridge"", ""Clothing storage: closet"", ""Hangers"", ""Free parking on premises"", ""Cleaning products"", ""Fire extinguisher"", ""Smoke alarm"", ""Dining table"", ""Bed linens"", ""Hot water"", ""Carbon monoxide alarm"", ""Safe"", ""Washer""]",148.0,113,8,4.13,3.88,4.25,4.38,4.25,4.25,3.88,1
